Region,Profit,City
East,2.8101,1
East,2.8224,3
East,2.834,1
East,2.8392,1
East,2.8416,1
East,2.8478,1
East,2.8536,3
East,2.8782,2
East,2.8812,1
East,2.8836,1
East,2.8884,3
East,2.8912,2
East,2.904,1
East,2.9145,1
East,2.9372,1
East,2.94,1
East,2.9547,1
East,2.9568,2
East,2.9808,1
East,2.9835,1
East,3.0134,1
East,3.0144,1
East,3.024,2
East,3.0268,1
East,3.0342,1
East,3.0498,2
East,3.0558,1
East,3.0576,2
East,3.0774,1
East,3.0814,2
East,3.0861,1
East,3.0996,1
East,3.1032,1
East,3.1096,1
East,3.1104,6
East,3.1161,1
East,3.1382,1
East,3.14,1
East,3.1752,1
East,3.1806,1
East,3.2004,1
East,3.2064,1
East,3.21,1
East,3.2161,1
East,3.2186,1
East,3.2392,1
East,3.2406,2
East,3.246,1
East,3.248,1
East,3.276,1
East,3.2832,1
East,3.285,2
East,3.2868,1
East,3.2944,1
East,3.3,1
East,3.3312,1
East,3.3408,2
East,3.3453,1
East,3.3488,1
East,3.3516,1
East,3.3524,1
East,3.36,1
East,3.363,3
East,3.3725,1
East,3.3756,1
East,3.3785,1
East,3.389,2
East,3.4048,1
East,3.4086,1
East,3.431,1
East,3.4357,2
East,3.4368,1
East,3.4398,1
East,3.44,1
East,3.462,1
East,3.4848,1
East,3.4974,1
East,3.501,1
East,3.5022,1
East,3.504,1
East,3.5256,1
East,3.546,1
East,3.549,1
East,3.564,1
East,3.5752,1
East,3.5767,1
East,3.58,1
East,3.6018,2
East,3.6162,1
East,3.6288,7
East,3.6432,2
East,3.6588,1
East,3.6744,1
East,3.6792,1
East,3.6848,1
East,3.6855,1
East,3.7128,1
East,3.72,1
East,3.7308,1
East,3.7408,1
East,3.7412,2
East,3.744,1
East,3.752,1
East,3.7584,1
East,3.7596,1
East,3.7642,1
East,3.792,2
East,3.7996,1
East,3.8024,1
East,3.8136,1
East,3.8448,1
East,3.852,1
East,3.8655,3
East,3.8682,1
East,3.8822,1
East,3.8864,1
East,3.888,1
East,3.89,1
East,3.9102,1
East,3.9128,1
East,3.9144,1
East,3.9248,1
East,3.9296,1
East,3.9498,1
East,3.9512,1
East,3.96,1
East,3.9771,1
East,3.9831,1
East,3.9992,1
East,4.0095,1
East,4.0192,1
East,4.0203,1
East,4.0338,1
East,4.0456,1
East,4.0473,1
East,4.0584,1
East,4.0749,1
East,4.0768,1
East,4.0872,1
East,4.1148,2
East,4.1151,2
East,4.116,1
East,4.1448,1
East,4.1472,1
East,4.168,1
East,4.195,1
East,4.1988,1
East,4.2,1
East,4.2336,1
East,4.2392,1
East,4.2471,1
East,4.2666,2
East,4.2804,3
East,4.3176,1
East,4.3254,1
East,4.3296,1
East,4.35,1
East,4.3524,1
East,4.3904,1
East,4.4088,2
East,4.4174,1
East,4.42,1
East,4.4344,2
East,4.4352,1
East,4.4564,1
East,4.4604,1
East,4.4772,1
East,4.4792,1
East,4.485,2
East,4.4892,2
East,4.5188,1
East,4.5216,1
East,4.536,4
East,4.5448,1
East,4.5816,1
East,4.5954,1
East,4.6088,1
East,4.6221,1
East,4.6305,1
East,4.6464,1
East,4.653,1
East,4.6644,2
East,4.672,1
East,4.6764,1
East,4.6782,1
East,4.6806,1
East,4.6812,2
East,4.7232,1
East,4.728,1
East,4.7664,1
East,4.7752,1
East,4.7976,1
East,4.7996,1
East,4.8118,2
East,4.816,1
East,4.8231,1
East,4.8519,1
East,4.872,1
East,4.884,1
East,4.887,1
East,4.891,1
East,4.8986,1
East,4.908,1
East,4.914,1
East,4.9432,1
East,4.9497,1
East,4.95,2
East,4.9648,1
East,4.9815,1
East,5.0055,1
East,5.0112,1
East,5.0232,1
East,5.0286,2
East,5.0328,1
East,5.0463,1
East,5.056,1
East,5.0764,1
East,5.083,1
East,5.0922,1
East,5.1012,1
East,5.1042,1
East,5.1072,1
East,5.1184,1
East,5.1294,1
East,5.133,1
East,5.1465,1
East,5.1648,1
East,5.1792,2
East,5.1816,1
East,5.1948,1
East,5.2029,1
East,5.2113,1
East,5.2164,1
East,5.2256,2
East,5.256,2
East,5.2773,2
East,5.301,1
East,5.3392,1
East,5.369,2
East,5.373,1
East,5.3898,1
East,5.3949,1
East,5.397,1
East,5.3998,1
East,5.4144,1
East,5.4236,1
East,5.4432,10
East,5.4444,1
East,5.4488,1
East,5.484,1
East,5.4896,1
East,5.5,1
East,5.5216,1
East,5.5392,1
East,5.544,1
East,5.5512,1
East,5.5566,1
East,5.5875,1
East,5.6316,1
East,5.6416,1
East,5.6448,1
East,5.6644,3
East,5.6784,1
East,5.6994,1
East,5.7376,1
East,5.7528,1
East,5.7624,1
East,5.7672,2
East,5.7716,1
East,5.7753,1
East,5.7768,1
East,5.8203,1
East,5.823,1
East,5.837,1
East,5.841,1
East,5.842,2
East,5.8696,1
East,5.8708,3
East,5.8744,1
East,5.8812,1
East,5.898,1
East,5.9072,1
East,5.9211,1
East,5.9364,1
East,5.9712,1
East,5.9778,1
East,5.98,1
East,5.997,1
East,6.003,2
East,6.0114,1
East,6.0147,1
East,6.0168,1
East,6.0256,1
East,6.0288,1
East,6.0368,1
East,6.045,1
East,6.048,1
East,6.0726,1
East,6.104,1
East,6.132,1
East,6.149,1
East,6.15,1
East,6.156,1
East,6.1641,1
East,6.168,1
East,6.206,1
East,6.2192,1
East,6.2208,8
East,6.2244,1
East,6.2292,1
East,6.2424,1
East,6.255,1
East,6.2566,1
East,6.2608,2
East,6.2905,1
East,6.291,1
East,6.3072,1
East,6.3296,1
East,6.3336,1
East,6.3504,2
East,6.3744,1
East,6.3936,1
East,6.398,1
East,6.4128,3
East,6.4176,1
East,6.42,1
East,6.4206,1
East,6.4216,1
East,6.432,1
East,6.465,1
East,6.468,1
East,6.48,1
East,6.4944,1
East,6.5052,1
East,6.512,1
East,6.5164,1
East,6.534,1
East,6.5472,1
East,6.567,1
East,6.5688,1
East,6.5736,1
East,6.5888,1
East,6.5975,1
East,6.615,2
East,6.6465,1
East,6.6836,1
East,6.6846,2
East,6.7008,2
East,6.7048,1
East,6.7068,1
East,6.72,1
East,6.7252,2
East,6.74,1
East,6.795,1
East,6.7966,1
East,6.8016,1
East,6.8274,1
East,6.8388,1
East,6.846,1
East,6.8714,1
East,6.8724,2
East,6.8908,1
East,6.8943,1
East,6.9088,1
East,6.9231,1
East,6.924,1
East,6.9258,1
East,6.9372,1
East,6.9654,1
East,6.9664,1
East,6.9732,1
East,6.9741,1
East,6.9864,1
East,6.9888,1
East,6.992,1
East,7.0218,5
East,7.0224,1
East,7.0227,1
East,7.0512,1
East,7.056,2
East,7.0854,1
East,7.098,1
East,7.1586,1
East,7.1994,1
East,7.2036,1
East,7.209,1
East,7.2111,1
East,7.2144,1
East,7.2576,6
East,7.264,1
East,7.272,1
East,7.3008,1
East,7.3132,1
East,7.3451,1
East,7.3479,1
East,7.371,1
East,7.3834,1
East,7.4,1
East,7.4172,1
East,7.4368,1
East,7.4376,1
East,7.4925,1
East,7.4952,1
East,7.4985,1
East,7.5087,1
East,7.524,1
East,7.5371,1
East,7.567,1
East,7.5992,3
East,7.6416,1
East,7.6494,1
East,7.668,2
East,7.6896,1
East,7.7,1
East,7.704,1
East,7.71,1
East,7.724,1
East,7.745,1
East,7.7688,1
East,7.7728,2
East,7.774,1
East,7.7748,1
East,7.7832,1
East,7.7896,1
East,7.803,1
East,7.8166,1
East,7.8176,1
East,7.8792,1
East,7.884,1
East,7.9086,1
East,7.92,1
East,7.9218,1
East,7.9248,1
East,7.93,1
East,7.9378,1
East,7.9488,1
East,7.9704,1
East,7.9724,1
East,7.9794,1
East,7.9984,1
East,8.0406,1
East,8.0548,1
East,8.0652,1
East,8.0712,1
East,8.073,2
East,8.098,1
East,8.0991,1
East,8.0997,2
East,8.1072,1
East,8.1144,1
East,8.1216,1
East,8.1552,1
East,8.1882,1
East,8.2156,1
East,8.2302,1
East,8.236,1
East,8.25,1
East,8.28,1
East,8.2896,1
East,8.2992,1
East,8.3104,1
East,8.3328,1
East,8.3538,1
East,8.37,1
East,8.3754,1
East,8.3916,1
East,8.4024,1
East,8.4736,1
East,8.49,1
East,8.4942,1
East,8.4966,1
East,8.502,1
East,8.5164,1
East,8.532,1
East,8.5372,1
East,8.5544,2
East,8.5568,1
East,8.5914,1
East,8.671,1
East,8.6715,1
East,8.673,1
East,8.6744,1
East,8.6855,1
East,8.694,3
East,8.7052,1
East,8.7138,1
East,8.7285,1
East,8.733,1
East,8.771,1
East,8.7906,4
East,8.799,1
East,8.8008,1
East,8.8624,2
East,8.8686,1
East,8.8704,1
East,8.8784,1
East,8.88,1
East,8.9206,1
East,8.9208,1
East,8.922,1
East,8.9362,1
East,8.9544,2
East,8.955,1
East,8.983,1
East,9.0,1
East,9.0048,1
East,9.0171,1
East,9.039,2
East,9.072,3
East,9.0882,1
East,9.102,1
East,9.1296,1
East,9.1312,1
East,9.1314,1
East,9.1746,1
East,9.1776,1
East,9.1785,2
East,9.192,1
East,9.1954,1
East,9.2176,1
East,9.2442,1
East,9.294,1
East,9.3,1
East,9.3024,2
East,9.3125,1
East,9.3184,1
East,9.3228,1
East,9.3296,1
East,9.3312,12
East,9.3812,1
East,9.387,1
East,9.4437,1
East,9.47,1
East,9.48,1
East,9.4924,1
East,9.534,1
East,9.5418,1
East,9.5736,1
East,9.5787,1
East,9.585,1
East,9.594,1
East,9.6048,1
East,9.6192,2
East,9.6712,1
East,9.6957,2
East,9.702,1
East,9.7092,1
East,9.7119,1
East,9.7152,1
East,9.7164,1
East,9.7176,1
East,9.744,1
East,9.779,1
East,9.7812,1
East,9.7972,1
East,9.801,1
East,9.816,1
East,9.8208,1
East,9.8685,1
East,9.8856,3
East,9.8901,2
East,9.906,1
East,9.92,1
East,9.936,5
East,9.9456,1
East,9.995,1
East,10.0464,1
East,10.0572,1
East,10.0632,1
East,10.0724,1
East,10.08,1
East,10.089,1
East,10.1493,1
East,10.224,1
East,10.3071,2
East,10.312,1
East,10.3168,1
East,10.327,1
East,10.3473,1
East,10.3488,1
East,10.35,1
East,10.3896,1
East,10.3936,2
East,10.4148,1
East,10.43,1
East,10.434,1
East,10.44,1
East,10.449,1
East,10.465,1
East,10.4754,1
East,10.4875,1
East,10.5,1
East,10.5144,1
East,10.5252,1
East,10.5504,1
East,10.5552,1
East,10.5714,1
East,10.5754,1
East,10.6232,1
East,10.647,1
East,10.68,1
East,10.764,1
East,10.7964,1
East,10.8,1
East,10.8136,1
East,10.8248,1
East,10.8836,1
East,10.8864,3
East,10.9096,2
East,10.9698,1
East,10.9939,1
East,11.0016,1
East,11.0544,1
East,11.088,1
East,11.1024,2
East,11.1132,1
East,11.1176,1
East,11.1294,1
East,11.151,1
East,11.1664,1
East,11.223,2
East,11.2266,1
East,11.2308,2
East,11.232,1
East,11.2422,1
East,11.3288,1
East,11.376,1
East,11.4504,2
East,11.454,1
East,11.4741,1
East,11.49,1
East,11.492,1
East,11.5164,1
East,11.5432,4
East,11.556,1
East,11.5587,1
East,11.565,1
East,11.5971,2
East,11.6263,1
East,11.6316,1
East,11.6496,1
East,11.68,1
East,11.7,2
East,11.703,1
East,11.7488,2
East,11.7568,1
East,11.7782,2
East,11.7936,1
East,11.8272,1
East,11.88,1
East,11.891,2
East,11.898,1
East,11.9412,1
East,11.995,1
East,11.9952,2
East,12.0,1
East,12.0276,1
East,12.0295,1
East,12.0764,1
East,12.0904,1
East,12.0978,1
East,12.098,1
East,12.1176,1
East,12.1348,2
East,12.1401,1
East,12.208,2
East,12.3256,1
East,12.3284,1
East,12.41,1
East,12.4416,5
East,12.4752,1
East,12.4902,1
East,12.492,1
East,12.51,1
East,12.5118,1
East,12.582,1
East,12.5832,1
East,12.6077,1
East,12.672,1
East,12.7008,1
East,12.712,1
East,12.72,1
East,12.7368,1
East,12.7746,1
East,12.7764,2
East,12.796,1
East,12.8058,1
East,12.8316,1
East,12.838,1
East,12.8499,1
East,12.864,1
East,12.8928,1
East,12.9024,1
East,12.9096,1
East,12.993,1
East,13.0095,1
East,13.0112,1
East,13.071,1
East,13.0928,1
East,13.181,1
East,13.188,1
East,13.1956,2
East,13.2,1
East,13.2288,1
East,13.2986,1
East,13.3245,1
East,13.3371,1
East,13.365,1
East,13.428,1
East,13.4372,1
East,13.4964,1
East,13.5932,1
East,13.604,1
East,13.674,1
East,13.6776,1
East,13.7016,1
East,13.788,1
East,13.7964,1
East,13.846,1
East,13.878,1
East,13.8828,1
East,13.8915,1
East,13.9152,1
East,13.9185,1
East,13.92,1
East,13.932,1
East,13.984,1
East,14.0438,1
East,14.0859,1
East,14.1246,1
East,14.161,2
East,14.2272,1
East,14.2632,1
East,14.3068,1
East,14.3376,1
East,14.346,1
East,14.3952,2
East,14.4,1
East,14.4596,1
East,14.501,1
East,14.5152,1
East,14.5348,1
East,14.5638,2
East,14.5728,1
East,14.6224,1
East,14.651,1
East,14.67,1
East,14.6718,1
East,14.6825,1
East,14.7,1
East,14.7056,1
East,14.8752,1
East,14.904,1
East,14.9156,1
East,14.92,1
East,14.9292,1
East,14.9556,1
East,14.9814,1
East,14.9925,2
East,14.995,1
East,15.012,1
East,15.0864,1
East,15.092,1
East,15.12,1
East,15.147,1
East,15.185,1
East,15.2064,1
East,15.282,1
East,15.372,3
East,15.386,1
East,15.426,1
East,15.44,1
East,15.4752,4
East,15.49,2
East,15.525,2
East,15.5372,1
East,15.552,4
East,15.5856,1
East,15.5904,1
East,15.606,1
East,15.6078,1
East,15.6768,1
East,15.7194,1
East,15.768,1
East,15.7872,1
East,15.82,1
East,15.824,1
East,15.8256,2
East,15.8571,1
East,15.8631,1
East,15.9348,1
East,15.9446,1
East,15.9516,1
East,15.992,1
East,16.0356,1
East,16.1096,1
East,16.124,1
East,16.146,1
East,16.1568,1
East,16.17,1
East,16.1838,1
East,16.1868,1
East,16.194,1
East,16.2,1
East,16.2864,1
East,16.3172,1
East,16.3215,1
East,16.362,1
East,16.3842,1
East,16.5531,1
East,16.5888,1
East,16.5984,1
East,16.65,1
East,16.6698,1
East,16.6764,1
East,16.7034,1
East,16.7508,1
East,16.7875,1
East,16.7886,1
East,16.7946,1
East,16.8237,2
East,16.8896,1
East,16.8948,1
East,16.9312,1
East,16.956,1
East,17.1574,1
East,17.1678,1
East,17.19,1
East,17.22,2
East,17.238,1
East,17.324,1
East,17.3376,1
East,17.3488,1
East,17.37,1
East,17.3754,1
East,17.379,1
East,17.38,1
East,17.4064,1
East,17.469,1
East,17.472,1
East,17.52,1
East,17.524,1
East,17.6232,1
East,17.6418,1
East,17.76,1
East,17.8152,1
East,17.856,1
East,17.891,1
East,17.9592,1
East,17.982,2
East,17.99,1
East,17.991,1
East,18.018,1
East,18.09,1
East,18.1044,1
East,18.1764,2
East,18.1908,1
East,18.2112,4
East,18.24,1
East,18.2525,1
East,18.2592,1
East,18.336,1
East,18.3456,2
East,18.396,2
East,18.398,1
East,18.447,1
East,18.4534,1
East,18.5136,1
East,18.522,1
East,18.6006,1
East,18.6624,3
East,18.715,1
East,18.767,1
East,18.7812,2
East,18.8732,1
East,18.8937,2
East,18.8993,1
East,18.94,1
East,18.96,1
East,18.9702,1
East,18.9888,1
East,19.0848,1
East,19.176,1
East,19.188,1
East,19.2384,2
East,19.296,1
East,19.3116,1
East,19.3185,1
East,19.3392,1
East,19.458,1
East,19.6248,1
East,19.692,2
East,19.7316,1
East,19.775,1
East,19.791,1
East,19.7934,1
East,19.824,1
East,19.8276,1
East,19.8716,1
East,19.872,1
East,19.8744,1
East,19.9155,1
East,19.95,1
East,19.9746,1
East,19.99,1
East,20.0156,1
East,20.0851,2
East,20.0928,1
East,20.1015,1
East,20.1248,1
East,20.1408,1
East,20.155,1
East,20.163,1
East,20.1708,1
East,20.3898,1
East,20.4525,1
East,20.4822,1
East,20.485,1
East,20.5114,1
East,20.5755,1
East,20.5764,1
East,20.585,2
East,20.586,1
East,20.682,1
East,20.727,1
East,20.7328,1
East,20.7332,1
East,20.7808,1
East,20.84,1
East,20.853,1
East,20.9208,1
East,20.967,1
East,21.0128,1
East,21.024,1
East,21.0249,1
East,21.036,1
East,21.0654,1
East,21.0752,1
East,21.112,1
East,21.1428,1
East,21.1977,1
East,21.2856,1
East,21.294,1
East,21.3408,1
East,21.4032,1
East,21.4776,1
East,21.591,2
East,21.714,2
East,21.7176,1
East,21.7728,2
East,21.7845,1
East,21.792,1
East,21.8192,1
East,21.8376,1
East,21.897,1
East,21.9492,1
East,21.9945,1
East,22.0748,1
East,22.087,1
East,22.0947,1
East,22.1184,1
East,22.1536,1
East,22.2,1
East,22.2264,1
East,22.2352,1
East,22.2444,1
East,22.246,1
East,22.2516,1
East,22.4448,1
East,22.458,1
East,22.4955,1
East,22.5008,1
East,22.5408,1
East,22.5624,1
East,22.5732,1
East,22.764,1
East,22.89,1
East,22.8904,1
East,22.9954,1
East,23.004,1
East,23.0864,3
East,23.1093,1
East,23.235,1
East,23.31,1
East,23.316,1
East,23.384,1
East,23.49,1
East,23.5116,1
East,23.5248,1
East,23.5764,1
East,23.6808,1
East,23.7742,1
East,23.7744,1
East,23.8986,1
East,23.96,1
East,23.9688,1
East,23.9778,1
East,23.99,1
East,24.1218,1
East,24.1224,1
East,24.1568,1
East,24.196,1
East,24.2012,1
East,24.2285,1
East,24.47,1
East,24.4758,1
East,24.5998,1
East,24.857,1
East,24.8832,3
East,24.9132,1
East,24.936,1
East,24.9366,1
East,25.011,1
East,25.0536,1
East,25.0938,1
East,25.1225,1
East,25.1496,1
East,25.176,1
East,25.1916,1
East,25.4384,1
East,25.4744,1
East,25.5528,1
East,25.5798,1
East,25.5968,1
East,25.68,1
East,26.1096,1
East,26.2,1
East,26.3494,1
East,26.388,1
East,26.3912,1
East,26.565,1
East,26.598,2
East,26.6304,3
East,26.649,1
East,26.865,1
East,26.9304,1
East,27.0578,1
East,27.2412,1
East,27.2862,1
East,27.3168,1
East,27.3528,1
East,27.3592,2
East,27.434,1
East,27.4365,1
East,27.4856,1
East,27.5292,1
East,27.7911,1
East,27.882,2
East,27.9344,1
East,27.9456,1
East,28.0192,1
East,28.13,1
East,28.1718,2
East,28.3095,1
East,28.332,1
East,28.4809,1
East,28.5984,1
East,28.6578,1
East,28.7064,2
East,28.755,1
East,28.764,1
East,28.7856,1
East,28.7904,1
East,28.7964,1
East,28.8576,1
East,28.858,1
East,28.959,1
East,29.0136,1
East,29.245,1
East,29.2528,1
East,29.2716,1
East,29.302,1
East,29.3412,1
East,29.364,2
East,29.372,1
East,29.5254,1
East,29.6,1
East,29.6576,1
East,29.692,1
East,29.769,1
East,29.8802,1
East,29.95,1
East,29.952,1
East,29.9808,1
East,30.09,1
East,30.0957,1
East,30.098,1
East,30.1872,1
East,30.2112,1
East,30.432,1
East,30.4416,1
East,30.52,1
East,30.735,1
East,30.8966,1
East,30.99,1
East,31.0059,1
East,31.0156,1
East,31.0446,1
East,31.122,1
East,31.2528,1
East,31.2664,1
East,31.2858,1
East,31.4916,1
East,31.5192,1
East,31.7512,1
East,31.8892,1
East,31.941,1
East,32.13,1
East,32.1678,1
East,32.186,1
East,32.2322,1
East,32.2514,1
East,32.4,1
East,32.4684,1
East,32.4862,1
East,32.5376,1
East,32.6332,1
East,32.6704,1
East,32.97,1
East,33.0288,1
East,33.0368,1
East,33.2544,1
East,33.2704,1
East,33.3102,1
East,33.3136,1
East,33.3256,1
East,33.3396,1
East,33.495,1
East,33.57,1
East,33.5772,1
East,33.5888,1
East,33.5892,1
East,33.7266,1
East,33.777,1
East,33.831,1
East,33.93,1
East,33.9388,2
East,34.386,1
East,34.5,1
East,34.539,1
East,34.692,1
East,34.758,1
East,34.776,1
East,34.7865,1
East,34.9074,1
East,34.96,1
East,34.974,1
East,35.0784,1
East,35.3295,1
East,35.3346,1
East,35.3626,1
East,35.6613,1
East,35.694,1
East,35.712,1
East,35.8644,2
East,35.982,2
East,35.988,1
East,36.0192,1
East,36.1836,1
East,36.225,1
East,36.2556,1
East,36.2877,1
East,36.294,1
East,36.3018,1
East,36.3816,1
East,36.4473,1
East,36.4736,1
East,36.693,1
East,36.7173,2
East,36.7255,1
East,36.813,1
East,36.852,1
East,36.9873,1
East,37.0,1
East,37.1084,1
East,37.2186,1
East,37.2204,1
East,37.5624,2
East,37.6422,1
East,37.7874,1
East,37.884,1
East,37.9176,1
East,37.9848,1
East,38.024,1
East,38.08,2
East,38.2095,1
East,38.2668,1
East,38.3508,1
East,38.376,1
East,38.532,1
East,38.725,2
East,38.988,1
East,39.066,1
East,39.41,1
East,39.5428,1
East,39.5868,1
East,39.6312,1
East,39.9234,1
East,39.948,1
East,39.98,1
East,40.1702,1
East,40.3128,1
East,40.376,1
East,40.4973,1
East,40.5168,1
East,40.5426,1
East,40.872,1
East,41.1528,1
East,41.2237,1
East,41.3374,1
East,41.68,1
East,41.7186,1
East,41.79,1
East,41.823,1
East,41.9958,1
East,42.045,1
East,42.048,1
East,42.1314,1
East,42.1504,1
East,42.392,1
East,42.588,1
East,42.8935,1
East,42.9914,1
East,43.176,2
East,43.1904,1
East,43.3188,1
East,43.4352,1
East,43.6752,1
East,43.7842,1
East,43.9,1
East,43.9956,1
East,44.0316,1
East,44.304,1
East,44.712,1
East,44.8896,1
East,44.9925,1
East,45.2226,1
East,45.3222,1
East,45.487,1
East,45.528,2
East,45.5392,1
East,45.555,1
East,45.84,1
East,45.9754,2
East,46.9764,1
East,46.9952,1
East,47.061,1
East,47.495,1
East,47.8065,1
East,47.952,1
East,48.3136,1
East,48.3771,1
East,48.5392,1
East,48.8064,1
East,48.906,1
East,48.993,1
East,48.9942,1
East,49.014,1
East,49.5552,1
East,49.6048,1
East,49.8042,1
East,50.2398,1
East,50.4711,1
East,50.5632,2
East,50.8254,1
East,50.9082,1
East,51.5543,1
East,51.57,1
East,51.75,1
East,51.759,1
East,52.1262,1
East,52.14,1
East,52.4895,1
East,52.49,1
East,52.734,1
East,52.7824,1
East,53.2608,2
East,53.4519,1
East,53.55,1
East,53.9946,1
East,53.997,1
East,54.3966,1
East,54.666,1
East,54.8604,2
East,55.008,1
East,55.5822,1
East,55.764,1
East,55.896,1
East,56.1752,2
East,56.196,1
East,56.2032,1
East,56.264,1
East,56.5776,1
East,56.9772,1
East,56.9943,1
East,57.12,1
East,57.4113,2
East,57.5928,3
East,57.6,1
East,58.179,1
East,58.66,1
East,58.7916,1
East,59.0112,1
East,59.0352,1
East,59.373,1
East,59.6556,1
East,59.998,1
East,60.1398,1
East,60.2553,1
East,60.392,3
East,60.4968,1
East,60.5528,1
East,61.3824,2
East,62.244,1
East,62.3904,2
East,62.7822,1
East,62.8075,1
East,62.916,1
East,63.135,1
East,63.4368,1
East,63.686,1
East,63.7392,1
East,63.8862,1
East,63.9345,1
East,64.518,2
East,64.6272,1
East,64.674,1
East,64.7568,1
East,65.2064,1
East,65.9634,1
East,65.9934,1
East,66.5408,1
East,66.542,1
East,66.6272,1
East,66.9546,2
East,67.1139,1
East,67.1916,1
East,67.2742,1
East,67.495,1
East,67.608,2
East,67.6599,1
East,67.9833,1
East,68.3332,1
East,68.364,1
East,68.823,1
East,68.8464,1
East,68.9631,1
East,68.976,2
East,69.0018,1
East,69.1776,1
East,69.705,1
East,69.9965,1
East,69.999,1
East,70.441,1
East,70.5028,1
East,70.5456,1
East,71.2476,1
East,71.2692,1
East,71.5375,1
East,71.991,2
East,72.5344,2
East,72.7888,1
East,72.807,1
East,73.41,3
East,74.5654,1
East,74.8142,2
East,74.975,1
East,74.9985,1
East,75.5424,1
East,75.68,1
East,75.686,1
East,75.9696,1
East,76.3152,1
East,76.47,1
East,76.7904,1
East,76.9816,1
East,77.8232,1
East,77.8635,1
East,78.3888,1
East,78.435,2
East,78.6508,1
East,78.6828,1
East,78.851,1
East,78.9412,1
East,78.9516,1
East,79.8912,3
East,80.0199,1
East,80.0226,1
East,80.3208,1
East,80.6316,1
East,80.7772,1
East,80.7912,1
East,81.1314,1
East,81.921,1
East,82.2906,1
East,82.3368,1
East,82.992,1
East,83.2097,1
East,83.2508,1
East,83.284,1
East,83.7096,1
East,83.733,1
East,83.844,1
East,83.868,1
East,83.9916,2
East,84.0512,1
East,84.51,2
East,84.9436,2
East,85.1816,1
East,85.787,1
East,86.25,1
East,86.8704,1
East,87.4825,1
East,87.89,1
East,88.0299,1
East,88.053,1
East,88.3932,1
East,88.5528,1
East,88.725,1
East,89.3142,4
East,89.9548,2
East,89.955,1
East,89.997,1
East,90.294,1
East,90.72,1
East,90.8292,1
East,91.056,1
East,91.7892,1
East,91.9508,1
East,91.968,1
East,91.9954,1
East,92.2368,1
East,93.204,1
East,93.2232,1
East,93.24,1
East,93.594,1
East,93.5948,1
East,93.6988,1
East,93.7688,1
East,94.4925,1
East,94.4937,1
East,95.76,1
East,96.416,1
East,97.1946,1
East,97.6524,1
East,98.105,1
East,99.4896,1
East,99.9408,1
East,100.1403,1
East,100.4255,1
East,100.7916,1
East,100.9113,1
East,101.394,1
East,101.4504,1
East,101.6508,1
East,102.2784,1
East,102.4998,1
East,102.9444,1
East,103.2284,1
East,103.8982,1
East,104.7222,1
East,105.2468,1
East,106.477,1
East,106.5216,1
East,107.9892,1
East,108.1752,1
East,108.7996,1
East,109.6113,1
East,109.7208,1
East,109.7226,1
East,109.7544,1
East,109.998,1
East,112.392,1
East,112.422,1
East,113.6742,1
East,113.848,1
East,113.9886,1
East,115.1856,1
East,115.5528,1
East,116.3904,1
East,117.0104,1
East,117.432,1
East,117.6147,1
East,118.3704,1
East,120.9416,1
East,120.9468,2
East,121.1056,1
East,121.4416,1
East,122.2936,1
East,123.7691,1
East,124.2,1
East,124.485,1
East,124.488,1
East,124.6752,1
East,124.9552,1
East,125.469,1
East,125.99,1
East,125.9972,1
East,129.294,1
East,129.3786,1
East,129.5865,1
East,129.6,1
East,129.7725,1
East,129.9974,1
East,131.355,3
East,133.152,1
East,133.8624,1
East,134.3328,1
East,134.56,1
East,134.652,2
East,134.9322,1
East,134.9925,1
East,135.98,1
East,136.2971,1
East,137.151,1
East,139.5702,1
East,140.396,2
East,141.1644,2
East,141.2775,1
East,142.9948,1
East,143.04,1
East,143.6288,1
East,144.3546,1
East,146.388,1
East,146.79,1
East,147.475,1
East,148.5106,1
East,148.845,1
East,149.76,1
East,149.9112,1
East,150.384,1
East,151.47,1
East,152.0232,1
East,153.0819,1
East,154.8426,1
East,156.429,1
East,157.4685,1
East,157.4875,1
East,157.8702,1
East,158.5764,1
East,160.0398,1
East,160.623,1
East,160.6722,1
East,161.9674,1
East,162.864,1
East,163.787,1
East,163.818,1
East,167.979,1
East,169.182,1
East,170.5113,1
East,170.997,1
East,171.36,1
East,171.93,1
East,172.3384,1
East,173.3292,1
East,173.7408,1
East,174.9975,1
East,175.136,1
East,176.1708,1
East,176.386,1
East,177.4206,1
East,177.5889,1
East,178.318,1
East,178.8,1
East,179.9964,1
East,182.3553,1
East,183.995,1
East,185.2578,1
East,187.797,1
East,190.3881,1
East,191.968,1
East,191.9968,1
East,193.32,1
East,196.686,1
East,197.9208,1
East,198.429,1
East,198.46,1
East,201.312,1
East,203.5644,1
East,206.316,1
East,206.6232,1
East,207.147,1
East,207.475,1
East,207.8856,1
East,209.2365,1
East,209.274,1
East,209.979,1
East,210.4942,1
East,212.1876,1
East,213.735,2
East,214.164,1
East,214.4675,1
East,214.4922,1
East,216.8244,1
East,217.767,1
East,219.4416,1
East,219.4514,2
East,219.5088,1
East,220.4825,1
East,220.987,1
East,224.4426,1
East,225.6,1
East,227.205,1
East,233.2204,1
East,235.9524,1
East,238.653,1
East,239.996,1
East,244.2496,2
East,247.485,1
East,249.9104,1
East,249.995,1
East,251.202,1
East,252.588,1
East,252.59,1
East,253.372,1
East,257.712,1
East,260.6112,1
