City,Profit,Ship Mode
Los Angeles,48.5392,1
Los Angeles,50.396,1
Los Angeles,50.414,1
Los Angeles,51.1485,1
Los Angeles,51.1872,1
Los Angeles,51.474,1
Los Angeles,51.8238,1
Los Angeles,51.942,1
Los Angeles,52.776,1
Los Angeles,52.7934,1
Los Angeles,53.196,1
Los Angeles,53.2608,1
Los Angeles,53.261,1
Los Angeles,53.4954,1
Los Angeles,54.4008,1
Los Angeles,54.5832,1
Los Angeles,54.8613,1
Los Angeles,55.745,1
Los Angeles,55.764,1
Los Angeles,55.845,1
Los Angeles,55.896,1
Los Angeles,56.324,1
Los Angeles,56.9772,1
Los Angeles,57.5928,2
Los Angeles,58.1796,1
Los Angeles,59.0372,1
Los Angeles,59.4816,1
Los Angeles,59.998,1
Los Angeles,60.2553,1
Los Angeles,61.389,1
Los Angeles,62.5056,1
Los Angeles,65.355,1
Los Angeles,66.6344,1
Los Angeles,66.7152,1
Los Angeles,67.86,1
Los Angeles,68.04,1
Los Angeles,68.198,1
Los Angeles,68.3568,1
Los Angeles,68.9631,1
Los Angeles,69.705,1
Los Angeles,70.5564,1
Los Angeles,72.5754,1
Los Angeles,72.975,1
Los Angeles,73.41,1
Los Angeles,75.18,1
Los Angeles,75.5937,1
Los Angeles,75.6952,1
Los Angeles,76.2525,1
Los Angeles,76.272,1
Los Angeles,76.9816,1
Los Angeles,78.672,1
Los Angeles,79.8912,1
Los Angeles,80.6312,1
Los Angeles,81.8496,1
Los Angeles,84.0512,1
Los Angeles,84.495,1
Los Angeles,85.3092,1
Los Angeles,85.904,1
Los Angeles,86.3892,1
Los Angeles,87.7443,1
Los Angeles,89.2224,2
Los Angeles,89.9548,1
Los Angeles,89.997,1
Los Angeles,90.7152,1
Los Angeles,91.7892,1
Los Angeles,92.5056,1
Los Angeles,92.97,1
Los Angeles,97.0784,1
Los Angeles,97.1892,1
Los Angeles,97.2,1
Los Angeles,100.4255,2
Los Angeles,101.3488,1
Los Angeles,101.5794,1
Los Angeles,106.1242,1
Los Angeles,106.7808,1
Los Angeles,107.7216,1
Los Angeles,108.1752,1
Los Angeles,109.7208,1
Los Angeles,122.148,2
Los Angeles,125.1432,1
Los Angeles,128.9742,1
Los Angeles,130.752,1
Los Angeles,131.9868,1
Los Angeles,132.99,1
Los Angeles,136.6176,1
Los Angeles,139.99,1
Los Angeles,140.9568,1
Los Angeles,142.485,1
Los Angeles,143.303,1
Los Angeles,146.7693,1
Los Angeles,150.984,1
Los Angeles,152.495,2
Los Angeles,153.1152,1
Los Angeles,157.0176,1
Los Angeles,160.3136,1
Los Angeles,177.198,1
Los Angeles,180.441,1
Los Angeles,180.7659,1
Los Angeles,187.3976,1
Los Angeles,190.3728,1
Los Angeles,191.6586,1
Los Angeles,199.2606,1
Los Angeles,200.8638,1
Los Angeles,204.7682,1
Los Angeles,210.4936,1
Los Angeles,210.594,1
Los Angeles,215.9892,1
Los Angeles,215.9973,1
Los Angeles,217.767,1
Los Angeles,223.054,1
Los Angeles,244.6155,1
Los Angeles,257.5944,1
Los Angeles,267.705,1
Los Angeles,282.2092,1
Los Angeles,286.713,1
Los Angeles,297.69,1
Los Angeles,302.373,1
Los Angeles,327.9458,1
Los Angeles,334.4985,1
Los Angeles,335.8548,1
Los Angeles,335.9944,1
Los Angeles,363.9048,1
Los Angeles,377.73,1
Los Angeles,381.297,1
Los Angeles,395.988,1
Los Angeles,429.5772,1
Los Angeles,440.7648,1
Los Angeles,459.396,1
Los Angeles,556.974,1
Los Angeles,659.98,2
Los Angeles,884.058,1
Los Angeles,944.9865,1
Los Angeles,1007.9832,1
Los Angeles,1049.985,1
Louisville,-3399.98,1
Louisville,-152.9847,1
Louisville,-99.2664,1
Louisville,-15.8356,1
Louisville,-9.223,1
Louisville,-7.3232,1
Louisville,-6.5736,1
Louisville,-2.918,1
Louisville,0.2997,1
Louisville,0.5992,1
Louisville,0.7728,1
Louisville,0.8056,1
Louisville,1.2006,1
Louisville,2.085,1
Louisville,3.0654,1
Louisville,3.666,1
Louisville,5.196,1
Louisville,5.2626,1
Louisville,5.8891,1
Louisville,6.0726,1
Louisville,6.3744,1
Louisville,7.11,1
Louisville,7.2576,1
Louisville,7.434,1
Louisville,9.1845,1
Louisville,9.594,1
Louisville,9.798,1
Louisville,9.816,1
Louisville,10.0282,1
Louisville,12.5328,1
Louisville,20.1584,1
Louisville,20.7459,1
Louisville,23.4416,1
Louisville,23.9169,1
Louisville,28.0032,1
Louisville,35.6796,1
Louisville,36.4044,1
Louisville,41.4276,1
Louisville,45.487,1
Louisville,48.3771,1
Louisville,51.8292,1
Louisville,55.9984,1
Louisville,56.5662,1
Louisville,62.1414,1
Louisville,62.532,1
Louisville,64.3678,1
Louisville,75.49,1
Louisville,76.1125,1
Louisville,77.625,1
Louisville,77.7438,1
Louisville,87.2842,1
Louisville,104.568,1
Louisville,131.586,1
Louisville,134.9925,1
Louisville,168.4704,1
Louisville,214.76,1
Louisville,314.0384,1
Miami,-1031.5385,1
Miami,-336.784,1
Miami,-110.7645,1
Miami,-100.92,1
Miami,-68.1096,1
Miami,-50.304,1
Miami,-42.8,1
Miami,-36.294,1
Miami,-26.964,1
Miami,-13.6776,1
Miami,-12.9168,1
Miami,-11.937,1
Miami,-8.6058,1
Miami,-8.5974,1
Miami,-8.1675,1
Miami,-5.784,1
Miami,-3.8385,1
Miami,-2.6208,1
Miami,-1.3995,1
Miami,-1.3104,1
Miami,-1.3083,1
Miami,-1.041,1
Miami,0.3348,1
Miami,0.9963,1
Miami,1.308,1
Miami,2.3328,1
Miami,2.4585,1
Miami,3.4684,1
Miami,3.528,1
Miami,3.5784,1
Miami,3.6288,1
Miami,3.9474,1
Miami,4.1028,1
Miami,4.1965,2
Miami,4.6818,1
Miami,7.4752,1
Miami,7.6284,1
Miami,8.2056,1
Miami,8.8704,1
Miami,8.997,1
Miami,10.8054,1
Miami,10.8864,1
Miami,11.2404,1
Miami,12.6927,1
Miami,13.0928,1
Miami,15.8436,1
Miami,23.235,1
Miami,23.924,1
Miami,27.1032,1
Miami,41.7186,1
Miami,41.993,1
Miami,78.396,1
Miami,81.5949,1
Miami,85.2475,1
Miami,85.5297,1
Miami,88.074,1
New York City,-553.6476,1
New York City,-447.5947,1
New York City,-373.3048,1
New York City,-295.9785,1
New York City,-290.8752,1
New York City,-153.1224,1
New York City,-122.7816,1
New York City,-120.294,1
New York City,-120.0508,2
New York City,-115.7058,1
New York City,-115.4304,1
New York City,-110.49,1
New York City,-108.3348,1
New York City,-103.266,1
New York City,-99.3453,1
New York City,-93.3262,1
New York City,-75.8304,1
New York City,-66.6,1
New York City,-66.2302,1
New York City,-44.196,2
New York City,-37.9434,1
New York City,-37.9152,1
New York City,-29.3238,1
New York City,-28.9764,1
New York City,-26.196,1
New York City,-25.2956,1
New York City,-25.049,1
New York City,-19.5492,1
New York City,-16.0784,1
New York City,-15.7176,1
New York City,-14.1639,1
New York City,-10.0196,1
New York City,-8.098,1
New York City,-8.0784,1
New York City,-6.549,2
New York City,-5.0098,1
New York City,-4.8588,1
New York City,0.0,7
New York City,0.0636,1
New York City,0.1512,1
New York City,0.2792,1
New York City,0.4074,1
New York City,0.5299,1
New York City,0.6048,1
New York City,0.7065,1
New York City,0.7794,1
New York City,0.84,1
New York City,0.9828,1
New York City,1.0208,1
New York City,1.0287,1
New York City,1.043,1
New York City,1.0668,1
New York City,1.1225,1
New York City,1.1596,1
New York City,1.2064,1
New York City,1.2885,1
New York City,1.3098,1
New York City,1.3104,1
New York City,1.316,1
New York City,1.3257,1
New York City,1.3365,2
New York City,1.3392,1
New York City,1.356,1
New York City,1.365,1
New York City,1.376,1
New York City,1.3944,1
New York City,1.4104,1
New York City,1.4456,1
New York City,1.4652,1
New York City,1.4742,1
New York City,1.476,1
New York City,1.4805,1
New York City,1.512,1
New York City,1.576,1
New York City,1.6038,1
New York City,1.6128,1
New York City,1.6688,1
New York City,1.6712,1
New York City,1.6848,1
New York City,1.6896,1
New York City,1.731,1
New York City,1.7876,1
New York City,1.8032,1
New York City,1.8468,1
New York City,1.9024,1
New York City,2.0271,2
New York City,2.0416,1
New York City,2.0574,1
New York City,2.0672,1
New York City,2.0975,1
New York City,2.1402,1
New York City,2.214,1
New York City,2.224,1
New York City,2.244,1
New York City,2.2504,1
New York City,2.256,1
New York City,2.3086,1
New York City,2.3094,2
New York City,2.3244,1
New York City,2.3408,1
New York City,2.3892,1
New York City,2.3997,1
New York City,2.4012,1
New York City,2.4598,1
New York City,2.499,1
New York City,2.5216,1
New York City,2.577,1
New York City,2.5984,1
New York City,2.7036,1
New York City,2.7279,1
New York City,2.7846,1
New York City,2.7956,1
New York City,2.8224,1
New York City,2.8392,1
New York City,2.8416,1
New York City,2.8478,1
New York City,2.8812,1
New York City,2.8836,1
New York City,2.904,1
New York City,2.9372,1
New York City,2.94,1
New York City,2.9547,1
New York City,2.9568,1
New York City,2.9835,1
New York City,3.024,1
New York City,3.0498,2
New York City,3.0774,1
New York City,3.0814,1
New York City,3.0861,1
New York City,3.1096,1
New York City,3.1104,3
New York City,3.1161,1
New York City,3.2004,1
New York City,3.2064,1
New York City,3.2186,1
New York City,3.2392,1
New York City,3.2406,1
New York City,3.248,1
New York City,3.2832,1
New York City,3.285,2
New York City,3.2944,1
New York City,3.3408,1
New York City,3.36,1
New York City,3.363,2
New York City,3.4086,1
New York City,3.4357,2
New York City,3.44,1
New York City,3.462,1
New York City,3.5022,1
New York City,3.549,1
New York City,3.5752,1
New York City,3.6018,1
New York City,3.6588,1
New York City,3.6848,1
New York City,3.7128,1
New York City,3.7596,1
New York City,3.7642,1
New York City,3.7996,1
New York City,3.8136,1
New York City,3.852,1
New York City,3.8655,1
New York City,3.9144,1
New York City,3.9771,1
New York City,3.9831,1
New York City,3.9992,1
New York City,4.0095,1
New York City,4.0192,1
New York City,4.0456,1
New York City,4.1148,1
New York City,4.2,1
New York City,4.2336,1
New York City,4.2666,2
New York City,4.2804,1
New York City,4.3254,1
New York City,4.35,1
New York City,4.3524,1
New York City,4.3904,1
New York City,4.4088,2
New York City,4.4174,1
New York City,4.4772,1
New York City,4.485,1
New York City,4.4892,1
New York City,4.536,3
New York City,4.5448,1
New York City,4.5954,1
New York City,4.6088,1
New York City,4.6221,1
New York City,4.6305,1
New York City,4.6644,2
New York City,4.6812,2
New York City,4.728,1
New York City,4.7996,1
New York City,4.8118,1
New York City,4.816,1
New York City,4.872,1
New York City,5.0055,1
New York City,5.0463,1
New York City,5.1184,1
New York City,5.1294,1
New York City,5.133,1
New York City,5.1816,1
New York City,5.2029,1
New York City,5.2164,1
New York City,5.2256,2
New York City,5.3392,1
New York City,5.373,1
New York City,5.3898,1
New York City,5.484,1
New York City,5.5,1
New York City,5.5875,1
New York City,5.6644,2
New York City,5.7376,1
New York City,5.7672,1
New York City,5.837,1
New York City,5.8708,2
New York City,5.898,1
New York City,6.0168,1
New York City,6.0256,1
New York City,6.0288,1
New York City,6.048,1
New York City,6.0726,1
New York City,6.132,1
New York City,6.149,1
New York City,6.156,1
New York City,6.168,1
New York City,6.2192,1
New York City,6.2208,4
New York City,6.2566,1
New York City,6.2608,2
New York City,6.3072,1
New York City,6.3296,1
New York City,6.3504,2
New York City,6.398,1
New York City,6.4128,2
New York City,6.4216,1
New York City,6.465,1
New York City,6.468,1
New York City,6.48,1
New York City,6.567,1
New York City,6.5888,1
New York City,6.615,1
New York City,6.6465,1
New York City,6.7008,2
New York City,6.72,1
New York City,6.7252,2
New York City,6.74,1
New York City,6.7966,1
New York City,6.8724,1
New York City,6.8943,1
New York City,6.924,1
New York City,6.9258,1
New York City,6.9664,1
New York City,6.9864,1
New York City,7.0218,3
New York City,7.0224,1
New York City,7.056,1
New York City,7.1586,1
New York City,7.1994,1
New York City,7.209,1
New York City,7.2111,1
New York City,7.3132,1
New York City,7.371,1
New York City,7.3834,1
New York City,7.4952,1
New York City,7.5371,1
New York City,7.5992,2
New York City,7.668,1
New York City,7.704,1
New York City,7.71,1
New York City,7.803,1
New York City,7.8166,1
New York City,7.8792,1
New York City,7.884,1
New York City,7.9218,1
New York City,7.9984,1
New York City,8.0406,1
New York City,8.0548,1
New York City,8.0712,1
New York City,8.073,2
New York City,8.0991,1
New York City,8.1072,1
New York City,8.1144,1
New York City,8.1882,1
New York City,8.2156,1
New York City,8.236,1
New York City,8.25,1
New York City,8.2992,1
New York City,8.3104,1
New York City,8.37,1
New York City,8.3754,1
New York City,8.49,1
New York City,8.6715,1
New York City,8.6855,1
New York City,8.694,2
New York City,8.733,1
New York City,8.7906,2
New York City,8.799,1
New York City,8.8704,1
New York City,8.8784,1
New York City,8.9206,1
New York City,8.9208,1
New York City,8.922,1
New York City,8.9544,2
New York City,9.0,1
New York City,9.0048,1
New York City,9.0171,1
New York City,9.039,2
New York City,9.072,2
New York City,9.0882,1
New York City,9.1314,1
New York City,9.1746,1
New York City,9.1785,2
New York City,9.2176,1
New York City,9.3024,1
New York City,9.3125,1
New York City,9.3296,1
New York City,9.3312,5
New York City,9.6957,1
New York City,9.7119,1
New York City,9.7176,1
New York City,9.744,1
New York City,9.7812,1
New York City,9.7972,1
New York City,9.8901,2
New York City,9.936,4
New York City,9.9456,1
New York City,9.995,1
New York City,10.0632,1
New York City,10.3071,1
New York City,10.312,1
New York City,10.3473,1
New York City,10.465,1
New York City,10.5144,1
New York City,10.5252,1
New York City,10.5552,1
New York City,10.764,1
New York City,10.8836,1
New York City,10.9096,2
New York City,10.9939,1
New York City,11.1132,1
New York City,11.1294,1
New York City,11.151,1
New York City,11.1664,1
New York City,11.2266,1
New York City,11.2308,2
New York City,11.232,1
New York City,11.2422,1
New York City,11.4504,2
New York City,11.454,1
New York City,11.4741,1
New York City,11.492,1
New York City,11.5432,2
New York City,11.556,1
New York City,11.5587,1
New York City,11.565,1
New York City,11.5971,1
New York City,11.6316,1
New York City,11.7,2
New York City,11.703,1
New York City,11.7488,2
New York City,11.7782,1
New York City,11.7936,1
New York City,11.995,1
New York City,11.9952,1
New York City,12.0,1
New York City,12.0295,1
New York City,12.0904,1
New York City,12.0978,1
New York City,12.1176,1
New York City,12.1348,1
New York City,12.1401,1
New York City,12.208,1
New York City,12.3256,1
New York City,12.4416,4
New York City,12.492,1
New York City,12.5118,1
New York City,12.582,1
New York City,12.5832,1
New York City,12.6077,1
New York City,12.712,1
New York City,12.7368,1
New York City,12.7764,1
New York City,12.796,1
New York City,12.8058,1
New York City,12.8316,1
New York City,12.8499,1
New York City,12.864,1
New York City,13.071,1
New York City,13.2,1
New York City,13.2986,1
New York City,13.4372,1
New York City,13.4964,1
New York City,13.5932,1
New York City,13.604,1
New York City,13.6776,1
New York City,13.788,1
New York City,13.7964,1
New York City,13.8828,1
New York City,13.932,1
New York City,14.0438,1
New York City,14.0859,1
New York City,14.1246,1
New York City,14.3068,1
New York City,14.5638,1
New York City,14.6224,1
New York City,14.67,1
New York City,14.6718,1
New York City,14.6825,1
New York City,14.8752,1
New York City,14.92,1
New York City,14.9814,1
New York City,14.9925,1
New York City,15.0864,1
New York City,15.092,1
New York City,15.372,3
New York City,15.4752,1
New York City,15.552,2
New York City,15.606,1
New York City,15.7194,1
New York City,15.768,1
New York City,15.7872,1
New York City,15.824,1
New York City,15.8256,1
New York City,15.9516,1
New York City,16.0356,1
New York City,16.17,1
New York City,16.2,1
New York City,16.2864,1
New York City,16.3215,1
New York City,16.3842,1
New York City,16.5531,1
New York City,16.5888,1
New York City,16.5984,1
New York City,16.65,1
New York City,16.6698,1
New York City,16.6764,1
New York City,16.7875,1
New York City,16.8237,2
New York City,16.9312,1
New York City,17.1574,1
New York City,17.1678,1
New York City,17.19,1
New York City,17.22,1
New York City,17.238,1
New York City,17.3376,1
New York City,17.37,1
New York City,17.379,1
New York City,17.469,1
New York City,17.472,1
New York City,17.6232,1
New York City,17.6418,1
New York City,17.856,1
New York City,17.982,1
New York City,17.99,1
New York City,17.991,1
New York City,18.1044,1
New York City,18.1764,1
New York City,18.1908,1
New York City,18.2112,3
New York City,18.24,1
New York City,18.2525,1
New York City,18.2592,1
New York City,18.336,1
New York City,18.3456,1
New York City,18.398,1
New York City,18.5136,1
New York City,18.522,1
New York City,18.6624,1
New York City,18.767,1
New York City,18.7812,1
New York City,18.8732,1
New York City,18.8937,1
New York City,18.9702,1
New York City,18.9888,1
New York City,19.188,1
New York City,19.3116,1
New York City,19.3185,1
New York City,19.6248,1
New York City,19.791,1
New York City,19.8744,1
New York City,19.9155,1
New York City,20.0851,1
New York City,20.0928,1
New York City,20.1408,1
New York City,20.163,1
New York City,20.3898,1
New York City,20.4525,1
New York City,20.4822,1
New York City,20.5114,1
New York City,20.5755,1
New York City,20.682,1
New York City,20.7328,1
New York City,20.7808,1
New York City,20.84,1
New York City,21.0249,1
New York City,21.036,1
New York City,21.0654,1
New York City,21.0752,1
New York City,21.294,1
New York City,21.4776,1
New York City,21.7176,1
New York City,21.792,1
New York City,21.8192,1
New York City,21.8376,1
New York City,21.9945,1
New York City,22.087,1
New York City,22.0947,1
New York City,22.2,1
New York City,22.2264,1
New York City,22.4448,1
New York City,22.458,1
New York City,22.5008,1
New York City,22.5624,1
New York City,22.5732,1
New York City,22.764,1
New York City,22.8904,1
New York City,23.0864,3
New York City,23.1093,1
New York City,23.96,1
New York City,23.9688,1
New York City,23.99,1
New York City,24.1218,1
New York City,24.1568,1
New York City,24.2012,1
New York City,24.47,1
New York City,24.8832,1
New York City,24.936,1
New York City,24.9366,1
New York City,25.0938,1
New York City,25.4744,1
New York City,25.5798,1
New York City,26.388,1
New York City,26.598,1
New York City,26.6304,1
New York City,26.865,1
New York City,26.9304,1
New York City,27.2862,1
New York City,27.3592,1
New York City,27.434,1
New York City,27.7911,1
New York City,27.9344,1
New York City,27.9456,1
New York City,28.0192,1
New York City,28.3095,1
New York City,28.332,1
New York City,28.755,1
New York City,28.8576,1
New York City,29.245,1
New York City,29.2528,1
New York City,29.372,1
New York City,29.5254,1
New York City,29.6,1
New York City,29.8802,1
New York City,29.952,1
New York City,30.098,1
New York City,30.1872,1
New York City,30.4416,1
New York City,30.735,1
New York City,30.8966,1
New York City,31.0156,1
New York City,31.122,1
New York City,31.2664,1
New York City,31.2858,1
New York City,31.4916,1
New York City,31.5192,1
New York City,32.186,1
New York City,32.2322,1
New York City,32.6332,1
New York City,32.6704,1
New York City,32.97,1
New York City,33.3136,1
New York City,33.3256,1
New York City,33.495,1
New York City,33.57,1
New York City,33.5888,1
New York City,33.7266,1
New York City,33.777,1
New York City,33.93,1
New York City,33.9388,1
New York City,34.386,1
New York City,34.5,1
New York City,34.692,1
New York City,34.776,1
New York City,34.9074,1
New York City,35.0784,1
New York City,35.3346,1
New York City,35.3626,1
New York City,35.712,1
New York City,35.8644,1
New York City,35.982,1
New York City,36.0192,1
New York City,36.1836,1
New York City,36.2556,1
New York City,36.3018,1
New York City,36.3816,1
New York City,36.7173,2
New York City,36.813,1
New York City,36.852,1
New York City,36.9873,1
New York City,37.1084,1
New York City,37.2186,1
New York City,37.2204,1
New York City,37.884,1
New York City,37.9848,1
New York City,38.08,1
New York City,38.532,1
New York City,38.988,1
New York City,39.066,1
New York City,39.41,1
New York City,39.5868,1
New York City,39.6312,1
New York City,39.9234,1
New York City,40.1702,1
New York City,40.3128,1
New York City,40.5426,1
New York City,40.872,1
New York City,41.2237,1
New York City,41.68,1
New York City,42.1314,1
New York City,42.1504,1
New York City,42.588,1
New York City,43.9,1
New York City,44.304,1
New York City,44.8896,1
New York City,45.84,1
New York City,45.9754,1
New York City,46.9764,1
New York City,46.9952,1
New York City,47.061,1
New York City,49.014,1
New York City,49.5552,1
New York City,49.8042,1
New York City,50.2398,1
New York City,50.5632,1
New York City,52.7824,1
New York City,53.2608,2
New York City,53.4519,1
New York City,53.9946,1
New York City,54.666,1
New York City,54.8604,1
New York City,55.008,1
New York City,55.5822,1
New York City,55.764,1
New York City,55.896,1
New York City,56.1752,1
New York City,56.196,1
New York City,56.2032,1
New York City,56.264,1
New York City,57.12,1
New York City,57.4113,1
New York City,57.5928,1
New York City,58.7916,1
New York City,59.0352,1
New York City,59.998,1
New York City,60.392,2
New York City,60.4968,1
New York City,61.3824,1
New York City,62.244,1
New York City,62.3904,1
New York City,62.7822,1
New York City,63.686,1
New York City,63.8862,1
New York City,63.9345,1
New York City,65.2064,1
New York City,65.9634,1
New York City,66.542,1
New York City,66.9546,1
New York City,67.1139,1
New York City,67.1916,1
New York City,67.608,1
New York City,68.823,1
New York City,68.9631,1
New York City,68.976,1
New York City,69.1776,1
New York City,70.441,1
New York City,71.991,1
New York City,72.5344,2
New York City,73.41,1
New York City,74.975,1
New York City,75.9696,1
New York City,76.3152,1
New York City,76.9816,1
New York City,77.8635,1
New York City,78.435,2
New York City,78.9412,1
New York City,80.0226,1
New York City,80.6316,1
New York City,80.7772,1
New York City,83.7096,1
New York City,83.733,1
New York City,83.9916,1
New York City,84.51,1
New York City,84.9436,1
New York City,86.8704,1
New York City,87.4825,1
New York City,88.053,1
New York City,88.5528,1
New York City,89.3142,2
New York City,89.9548,1
New York City,90.294,1
New York City,90.8292,1
New York City,91.968,1
New York City,92.2368,1
New York City,93.2232,1
New York City,95.76,1
New York City,97.1946,1
New York City,99.4896,1
New York City,99.9408,1
New York City,100.1403,1
New York City,100.9113,1
New York City,101.394,1
New York City,106.477,1
New York City,106.5216,1
New York City,108.1752,1
New York City,108.7996,1
New York City,109.6113,1
New York City,112.392,1
New York City,113.848,1
New York City,115.1856,1
New York City,115.5528,1
New York City,117.0104,1
New York City,120.9468,1
New York City,124.2,1
New York City,124.485,1
New York City,124.488,1
New York City,124.9552,1
New York City,125.99,1
New York City,129.6,1
New York City,129.7725,1
New York City,133.8624,1
New York City,134.3328,1
New York City,134.56,1
New York City,134.9322,1
New York City,134.9925,1
New York City,136.2971,1
New York City,137.151,1
New York City,139.5702,1
New York City,140.396,1
New York City,141.2775,1
New York City,142.9948,1
New York City,143.04,1
New York City,146.388,1
New York City,149.9112,1
New York City,156.429,1
New York City,157.4685,1
New York City,157.4875,1
New York City,158.5764,1
New York City,160.6722,1
New York City,161.9674,1
New York City,162.864,1
New York City,163.787,1
New York City,163.818,1
New York City,167.979,1
New York City,170.997,1
New York City,171.36,1
New York City,171.93,1
New York City,173.3292,1
New York City,173.7408,1
New York City,174.9975,1
New York City,175.136,1
New York City,176.1708,1
New York City,177.4206,1
New York City,178.318,1
New York City,183.995,1
New York City,191.968,1
New York City,197.9208,1
New York City,198.429,1
New York City,198.46,1
New York City,201.312,1
New York City,206.316,1
New York City,206.6232,1
New York City,207.475,1
New York City,207.8856,1
New York City,213.735,1
New York City,214.164,1
New York City,214.4922,1
New York City,216.8244,1
New York City,217.767,1
New York City,219.5088,1
New York City,220.4825,1
New York City,224.4426,1
New York City,249.9104,1
New York City,249.995,1
New York City,253.372,1
New York City,257.712,1
New York City,262.39,1
New York City,264.5865,1
New York City,269.308,1
New York City,272.9825,1
New York City,274.386,1
New York City,281.016,1
New York City,282.2092,1
New York City,286.3836,1
New York City,292.776,1
New York City,294.5488,1
New York City,298.6855,1
New York City,303.3408,2
New York City,313.2624,1
New York City,314.2719,1
New York City,321.84,1
New York City,323.955,1
New York City,327.5922,1
New York City,329.994,1
New York City,349.3392,1
New York City,350.9082,1
New York City,353.5792,1
New York City,362.8404,1
New York City,364.4595,1
New York City,371.316,1
New York City,375.735,1
New York City,395.9604,1
New York City,420.588,1
New York City,456.588,1
New York City,494.9725,1
New York City,511.368,1
New York City,539.925,1
New York City,553.3902,1
New York City,592.7896,1
New York City,601.9699,1
New York City,609.7157,1
New York City,626.185,1
New York City,647.892,1
New York City,661.4559,1
New York City,762.1845,1
New York City,767.2005,1
New York City,1014.9797,1
New York City,1114.512,1
New York City,1143.891,1
New York City,1159.9855,1
New York City,1351.9896,1
New York City,1371.9804,1
New York City,1415.4296,1
New York City,1453.1238,1
New York City,1668.205,1
New York City,1995.99,1
New York City,2229.024,1
New York City,2239.9872,1
New York City,3919.9888,1
Newark,-2639.9912,1
Newark,-164.9538,1
Newark,-92.6955,1
Newark,-75.5958,1
Newark,-44.019,1
Newark,-43.4352,1
Newark,-37.7332,1
Newark,-35.6174,1
Newark,-16.998,1
Newark,-11.3372,1
Newark,-8.1312,1
Newark,-3.7715,1
Newark,-2.5212,1
Newark,0.5236,1
Newark,0.7152,1
Newark,1.3992,1
Newark,1.5291,1
Newark,1.5548,1
Newark,1.5714,1
Newark,2.0322,1
Newark,2.1,1
Newark,2.3406,1
Newark,2.5056,2
Newark,2.6568,1
Newark,2.79,1
Newark,3.431,1
Newark,3.564,1
Newark,3.6432,1
Newark,4.0584,1
Newark,4.168,1
Newark,4.536,1
Newark,5.083,1
Newark,5.4488,1
Newark,5.8744,1
Newark,6.432,1
Newark,6.5736,1
Newark,6.8724,1
Newark,7.272,1
Newark,7.3479,1
Newark,7.567,1
Newark,7.9488,1
Newark,8.3328,1
Newark,8.4966,1
Newark,8.673,1
Newark,8.7052,1
Newark,9.1954,1
Newark,9.6192,1
Newark,10.3936,1
Newark,11.0544,1
Newark,12.9096,1
Newark,13.0928,1
Newark,14.9156,1
Newark,14.9292,1
Newark,15.4752,1
Newark,15.9446,1
Newark,17.52,1
Newark,19.8716,1
Newark,22.2352,1
Newark,22.4955,1
Newark,23.5116,1
Newark,24.4758,1
Newark,26.565,1
Newark,27.2412,1
Newark,28.13,1
Newark,31.0059,1
Newark,33.2544,1
Newark,33.3102,1
Newark,33.3396,1
Newark,34.7865,1
Newark,41.3374,1
Newark,43.1904,1
Newark,45.2226,1
Newark,45.487,1
Newark,51.5543,1
Newark,52.4895,1
Newark,52.734,1
Newark,56.9943,1
Newark,58.179,1
Newark,62.3904,1
Newark,62.916,1
Newark,69.0018,1
Newark,75.686,1
Newark,79.8912,1
Newark,93.6988,1
Newark,94.4925,1
Newark,101.6508,1
Newark,120.9468,1
Newark,129.5865,1
Newark,149.76,1
Newark,170.5113,1
Newark,219.4514,1
Newark,607.608,1
Newark,792.2691,1
Newark,5039.9856,1
Philadelphia,-1665.0522,1
Philadelphia,-1049.3406,1
Philadelphia,-760.98,1
Philadelphia,-643.71,1
Philadelphia,-630.882,1
Philadelphia,-619.596,1
Philadelphia,-559.356,1
Philadelphia,-480.2032,1
Philadelphia,-462.8624,1
Philadelphia,-412.6154,1
Philadelphia,-407.976,1
Philadelphia,-386.3916,1
Philadelphia,-374.9925,1
Philadelphia,-339.705,1
Philadelphia,-337.806,2
Philadelphia,-337.638,1
Philadelphia,-319.1916,1
Philadelphia,-258.5016,1
Philadelphia,-228.7425,1
Philadelphia,-227.4912,1
Philadelphia,-216.9783,1
Philadelphia,-211.47,1
Philadelphia,-204.9996,1
Philadelphia,-192.0468,1
Philadelphia,-186.16,1
Philadelphia,-181.265,1
Philadelphia,-172.4925,1
Philadelphia,-168.819,1
Philadelphia,-163.4516,1
Philadelphia,-162.2296,1
Philadelphia,-158.102,1
Philadelphia,-157.9383,1
Philadelphia,-149.9058,1
Philadelphia,-140.1408,1
Philadelphia,-138.14,1
Philadelphia,-131.994,1
Philadelphia,-124.431,1
Philadelphia,-123.998,1
Philadelphia,-122.3928,1
Philadelphia,-118.0116,1
Philadelphia,-116.9805,1
Philadelphia,-115.4958,1
Philadelphia,-115.3544,1
Philadelphia,-113.998,1
Philadelphia,-112.6216,1
Philadelphia,-112.041,1
Philadelphia,-108.2662,1
Philadelphia,-107.9928,1
Philadelphia,-100.92,1
Philadelphia,-94.5084,1
Philadelphia,-93.99,1
Philadelphia,-93.4724,1
Philadelphia,-93.2316,1
Philadelphia,-93.08,1
Philadelphia,-89.0664,1
Philadelphia,-83.8752,1
Philadelphia,-83.205,1
Philadelphia,-81.94,1
